event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK146891,"22 November 2024",2024,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Nushki,Nushki,Nushki,29.5521,66.0228,2,"Balochistan Post; Sangar Publication",Subnational,"On 22 November 2024, BLA militants exchanged fire with military forces in Gurbarat area of Nushki district (Nushki, Balochistan), after military forces had begun an operation in the area on 19 November 2024 (coded separately). BLA claim two military personnel were killed and four others were wounded. Fatalities uncorroborated with 2 fatalities coded.",2,,1738712867
PAK146883,"21 November 2024",2024,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan","Toi Khulla",Zarmilan,32.0646,69.3632,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 21 November 2024, military forces opened fire at around 20-30 TTP militants attempting to infiltrate into Pakistan in Zarmilan area (South Waziristan, KPK), along the Pakistan-Afghanistan border. After a fierce fire exchange, seven militants were killed. Initial reports stated an unspecified number of additional injuries suspected among the group, as some bodies were suspected to have been dragged back into Afghanistan. During a search operation, military forces recovered another dead militant, alongside arms, ammunitions, and a rocket launcher. However, the TTP released a statement disputing these claims, acknowledging the death of only one militant and injuries to two others during the clash. 8 fatalities coded.",8,,1732654774
PAK146885,"21 November 2024",2024,1,"Political violence","Violence against civilians",Attack,"Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","Civilians (Pakistan)","Baloch Ethnic Group (Pakistan); Labor Group (Pakistan)",Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Mastung,Mastung,Mastung,29.7945,66.7206,2,"Balochistan Post",Subnational,"On 21 November 2024, FC personnel opened fire on a truck in Mastung district (Mastung, Balochistan), traveling from Dera Murad Jamali to Dasht. The gunfire punctured the truck's tires, and the drivers (likely Baloch based on the location) were claimed to have been wounded. No fatalities.",0,,1732654774
PAK146886,"21 November 2024",2024,2,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","Baloch Separatists (Pakistan)",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,"Dera Bugti","Dera Bugti","Dera Bugti",29.0353,69.1595,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","Around 21 November 2024 (between 20 November - 22 November), military forces conducted an intelligence-based operation (IBO) and killed a militant (coded as Baloch Separatist) in Dera Bugti district (Dera Bugti, Balochistan). 1 fatality.",1,,1732654774
PAK146887,"21 November 2024",2024,2,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","Baloch Separatists (Pakistan)",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","Around 21 November 2024 (between 20 November - 22 November), military forces conducted an intelligence-based operation (IBO) and killed a militant (coded as Baloch Separatist) in Kech district (coded as Turbat (Kech, Balochistan)). 1 fatality.",1,,1732654774
PAK146894,"21 November 2024",2024,1,"Political violence","Violence against civilians",Attack,"BLA: Baloch Liberation Army",,"Rebel group","Civilians (Pakistan)","Military Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Balochistan Post; Sangar Publication",Subnational,"On 21 November 2024, BLA militants shot dead a man claimed to have been a military informant in Kichi Beg area of Quetta city (Quetta, Balochistan). 1 fatality.",1,,1732654774
PAK146995,"21 November 2024",2024,2,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","PPP-SB: Pakistan Peoples Party-Shaheed Bhutto; SPSF: Sindh People's Student Federation; Students (Pakistan)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Sindh,Jacobabad,Jacobabad,Jacobabad,28.2834,68.4387,1,"Daily Regional Times (Pakistan)",National,"Around 21 November 2024 (as reported), unidentified men attacked the activists of PPP-SB and SPSF in Jacobabad city (Jacobabad, Sindh). There were no casualties.",0,,1732654775
PAK146882,"21 November 2024",2024,1,"Political violence","Violence against civilians",Attack,"Sunni Muslim Militia (Pakistan)",,"Identity militia","Civilians (Pakistan)","Shiite Muslim Group (Pakistan); Police Forces of Pakistan (2022-)",Civilians,"Identity militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Kurram,"Lower Kurram",Bagan,33.5008,70.3809,2,"AP; BBC News; Dawn (Pakistan); Khorasan Diary; MENAFN; South Asia Terrorism Portal; Twitter","Other-New media","On 21 November 2024, around 10 militants suspected to have belonged to Sunni Tribal Militias opened fire at a convoy of around 200 passenger vans carrying Shia passengers, escorted by police personnel, in Bagan area (Kurram, KPK). The buses, which were being escorted by police personnel, came under heavy gunfire from two sides of the road, resulting in the deaths of 52 civilians, including 7 women and a child, as well as one police officer. Additionally, 18 others, including two police personnel, were wounded in the attack. The incident follows a rise in sectarian violence in Kurram district after tribal clashes between Shia and Sunni communities. While the TTP denied involvement, some sources suspect ISKP, though most, including government and security officials, attribute the attack to ongoing tribal and sectarian conflicts in the region. 52 fatalities and 18 injured.",52,,1733253619
PAK146873,"20 November 2024",2024,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)",,Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Swat,Babuzai,Mingora,34.7725,72.3605,2,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 20 November 2024, TTP militants shot dead the divisional president of the Pakistan Zindabad Movement, a pro-Pakistan social platform, and former village defence council member in Pyuchar area in Swat district (coded as Mingora (Swat, KPK)), when the individual was traveling with his entourage. 1 fatality.",1,,1732654774
PAK146875,"20 November 2024",2024,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","BLF: Baloch Liberation Front",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Awaran,Awaran,Awaran,26.4567,65.2314,2,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 20 November 2024, military forces conducted an intelligence-based operation (IBO) and killed two BLF militant commanders in Awaran district (Awaran, Balochistan). 2 fatalities.",2,,1732654774
PAK146879,"20 November 2024",2024,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Mastung,Mastung,Mastung,29.7945,66.7206,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 20 November 2024, BLA militants opened fire on a military convoy in Ispelanji area of Mastung district (Mastung, Balochistan), using rockets and other automatic weapons. According to local sources, heavy firing and explosions were heard from the area. BLA claim three military personnel were killed and five others were wounded in the attack. Fatalities uncorroborated with 3 fatalities coded.",3,,1732654774
PAK146880,"20 November 2024",2024,1,"Political violence",Battles,"Armed clash","BRA: Baloch Republican Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,"Dera Bugti","Dera Bugti","Dera Bugti",29.0353,69.1595,2,"Balochistan Post; Sangar Publication",Subnational,"On 20 November 2024, BRA militants claimed to have launched an attack on two military posts in Chabadar area of Dera Bugti district (Dera Bugti, Balochistan). BRA claim several military personnel were killed in the attack, after militants captured two military posts. Fatalities uncorroborated with no fatalities coded.",0,,1732654774
PAK148047,"20 November 2024",2024,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan",Kulachi,Kulachi,31.9286,70.4592,2,"Daily Jang; Pakistan Institute for Conflict and Security Studies","Local partner-Other","On 20 November 2024, security forces conducted a targeted operation against TTP militants in the Takwara area of Kulachi tehsil (Dera Islam Khan, KPK). During the operation, an exchange of fire ensued, resulting in the deaths of two militants and injuries to three others. 2 fatalities.",2,,1736895202
PAK146874,"20 November 2024",2024,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Islamic State Pakistan Province (ISPP)",,"Rebel group","Civilians (Pakistan)","JAH: Jamiat Ahle Hadith; Students (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Dawn (Pakistan); Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 20 November 2024, unidentified militants (likely ISPP, due to previous attacks targeting religious denominations) detonated a bomb at a Jamaat-e-Ashat-e-Tauhid-o-Sunnah religious seminary, belonging to the Ahl-e-Hadith movement, in Malikabad area of Turbat city (Kech, Balochistan). Four seminary students were wounded in the explosion. 4 injured and no fatalities.",0,,1745949424
PAK146864,"19 November 2024",2024,1,"Political violence","Violence against civilians",Attack,"MA: Majlis-e-Askari",,"Rebel group","Civilians (Pakistan)","Tribal Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Janikhel,32.8011,70.5083,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; TRACterrorism; Twitter","Other-New media","On 19 November 2024, around 15-16 Majlis-e-Askari (MA) militants opened fire at a local tribal elder and accompanying passengers in a vehicle in Tanga locality of Janikhel area (Bannu, KPK). Four persons, including the tribal elder were killed, while two women were wounded in the attack. 4 fatalities and 2 injured.",4,,1732654774
PAK146866,"19 November 2024",2024,1,"Political violence",Battles,"Armed clash","JAMK: Jabhat Ansar al-Mahdi Khorasan","TTP-HGB: Tehreek-i-Taliban Pakistan-Hafiz Gul Bahadur","Rebel group","Police Forces of Pakistan (2022-) Frontier Corps","Military Forces of Pakistan (2022-)","State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Janikhel,32.8011,70.5083,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 19 November 2024, a JAMK militant affiliated with TTP-HGB attacked a joint FC and military check post in Mali Khel locality of Janikhel area (Bannu, KPK). A suicide bomber drove an explosive-laden vehicle into the perimeter wall of the check post, causing a massive explosion that killed 12 security personnel-10 military and 2 FC-as well as the bomber himself. Ten other personnel were wounded in the blast. Following the explosion, a firefight erupted between militants and security forces, resulting in the deaths of five additional militants. TTP-HGB affiliated channels also provided images of beheaded soldiers, however, the images could not be verified. TTP-HGB later released a photo of the suicide bomber, confirming his involvement and death. 18 fatalities and 10 injured.",18,,1733253619
PAK146858,"18 November 2024",2024,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 18 November 2024, TTP militants abducted seven police personnel from Roza check point in Wazir subdivision of Bannu district (Bannu, KPK). Militants also seized arms, ammunitions, and supplies belonging to police personnel. The police personnel were later released unharmed on 19 November 2024, after local tribal elders negotiated their release.",0,,1732654774
PAK146859,"18 November 2024",2024,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan","LeI: Lashkar-e-Islam","Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Bara,Tirah,33.8834,70.6536,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 18 November 2024, military forces conducted an intelligence-based operation (IBO) targeting TTP and Lashkar-e-Islam militants in Donga and Bagh areas of Tirah Valley (Khyber, KPK), engaging at three different points. After an exchange of fire, at least nine militants and eight military personnel were killed, while seven military personnel were wounded in the clash. The TTP claimed that 17 military personnel were killed and several others wounded in their response to the raid, though military officials confirmed the deaths of only eight personnel. Media accounts linked to TTP and video sources also showed two military personnel beheaded by TTP militants during the clash. According to local sources, an unspecified number of civilians were also wounded in the clash. At least 17 fatalities and 7 injured.",17,,1732654774
